"","Auth1","Auth2","ref.year","journal","tax_name","top1_tax_name","tax_id"
"3477","Deom,C.M.","Ntare,B.R.",1999,"Submitted (15-OCT-1999) Plant Pathology, University of Georgia,	Plant Sciences Building, Athens, GA 30602-7274, USA","Groundnut rosette assistor virus","Viruses",33761
"4427","Deom,C.M.","Subrahmanyam,P.",1999,"Submitted (15-OCT-1999) Plant Pathology, University of Georgia,	Plant Sciences Building, Athens, GA 30602-7274, USA","Groundnut rosette assistor virus","Viruses",33761
"145672","Naidu,R.A.","Chiyembekeza,A.J.",1999,"Submitted (15-OCT-1999) Plant Pathology, University of Georgia,	Plant Sciences Building, Athens, GA 30602-7274, USA","Groundnut rosette assistor virus","Viruses",33761
"146467","Naidu,R.A.","Ntare,B.R.",1999,"Submitted (15-OCT-1999) Plant Pathology, University of Georgia,	Plant Sciences Building, Athens, GA 30602-7274, USA","Groundnut rosette assistor virus","Viruses",33761
"147315","Naidu,R.A.","Subrahmanyam,P.",1999,"Submitted (15-OCT-1999) Plant Pathology, University of Georgia,	Plant Sciences Building, Athens, GA 30602-7274, USA","Groundnut rosette assistor virus","Viruses",33761
"288467","Chiyembekeza,A.J.","Ntare,B.R.",1999,"Submitted (15-OCT-1999) Plant Pathology, University of Georgia,	Plant Sciences Building, Athens, GA 30602-7274, USA","Groundnut rosette assistor virus","Viruses",33761
"289315","Chiyembekeza,A.J.","Subrahmanyam,P.",1999,"Submitted (15-OCT-1999) Plant Pathology, University of Georgia,	Plant Sciences Building, Athens, GA 30602-7274, USA","Groundnut rosette assistor virus","Viruses",33761
"430315","Ntare,B.R.","Subrahmanyam,P.",1999,"Submitted (15-OCT-1999) Plant Pathology, University of Georgia,	Plant Sciences Building, Athens, GA 30602-7274, USA","Groundnut rosette assistor virus","Viruses",33761
"11168","Groeneveld,H.","Olsthoorn,R.C.L.",1999,"Submitted (18-OCT-1999) Biochemistry, Leiden University, Leiden, NL	2300 RA, Netherlands","Enterobacteria phage M12","Viruses",110679
"2744","Groeneveld,H.","van Duin,J.",1999,"Submitted (18-OCT-1999) Biochemistry, Leiden University, Leiden, NL	2300 RA, Netherlands","Enterobacteria phage M12","Viruses",110679
"145673","Olsthoorn,R.C.L.","van Duin,J.",1999,"Submitted (18-OCT-1999) Biochemistry, Leiden University, Leiden, NL	2300 RA, Netherlands","Enterobacteria phage M12","Viruses",110679
"11169","Tsai,W.S.","Nakhla,M.K.",1999,"Submitted (18-OCT-1999) Plant pathology-Virology, Asian Vegetable	Research and Development Center, P. O. BOX 42, Shanhua, Tainan,	Taiwan, Republic of China","Tomato leaf curl Laos virus","Viruses",223345
"2745","Tsai,W.S.","Maxwell,D.P.",1999,"Submitted (18-OCT-1999) Plant pathology-Virology, Asian Vegetable	Research and Development Center, P. O. BOX 42, Shanhua, Tainan,	Taiwan, Republic of China","Tomato leaf curl Laos virus","Viruses",223345
"3478","Tsai,W.S.","Green,S.K.",1999,"Submitted (18-OCT-1999) Plant pathology-Virology, Asian Vegetable	Research and Development Center, P. O. BOX 42, Shanhua, Tainan,	Taiwan, Republic of China","Tomato leaf curl Laos virus","Viruses",223345
"4428","Tsai,W.S.","Black,L.L.",1999,"Submitted (18-OCT-1999) Plant pathology-Virology, Asian Vegetable	Research and Development Center, P. O. BOX 42, Shanhua, Tainan,	Taiwan, Republic of China","Tomato leaf curl Laos virus","Viruses",223345
"145674","Nakhla,M.K.","Maxwell,D.P.",1999,"Submitted (18-OCT-1999) Plant pathology-Virology, Asian Vegetable	Research and Development Center, P. O. BOX 42, Shanhua, Tainan,	Taiwan, Republic of China","Tomato leaf curl Laos virus","Viruses",223345
"146468","Nakhla,M.K.","Green,S.K.",1999,"Submitted (18-OCT-1999) Plant pathology-Virology, Asian Vegetable	Research and Development Center, P. O. BOX 42, Shanhua, Tainan,	Taiwan, Republic of China","Tomato leaf curl Laos virus","Viruses",223345
"147316","Nakhla,M.K.","Black,L.L.",1999,"Submitted (18-OCT-1999) Plant pathology-Virology, Asian Vegetable	Research and Development Center, P. O. BOX 42, Shanhua, Tainan,	Taiwan, Republic of China","Tomato leaf curl Laos virus","Viruses",223345
"288468","Maxwell,D.P.","Green,S.K.",1999,"Submitted (18-OCT-1999) Plant pathology-Virology, Asian Vegetable	Research and Development Center, P. O. BOX 42, Shanhua, Tainan,	Taiwan, Republic of China","Tomato leaf curl Laos virus","Viruses",223345
"289316","Maxwell,D.P.","Black,L.L.",1999,"Submitted (18-OCT-1999) Plant pathology-Virology, Asian Vegetable	Research and Development Center, P. O. BOX 42, Shanhua, Tainan,	Taiwan, Republic of China","Tomato leaf curl Laos virus","Viruses",223345
"430316","Green,S.K.","Black,L.L.",1999,"Submitted (18-OCT-1999) Plant pathology-Virology, Asian Vegetable	Research and Development Center, P. O. BOX 42, Shanhua, Tainan,	Taiwan, Republic of China","Tomato leaf curl Laos virus","Viruses",223345
"11170","Fazeli,C.F.","Rezaian,M.A.",1999,"Submitted (18-OCT-1999) Plant Industry, CSIRO, Hartley Grove,	Urrbrae, Adelaide, SA 5064, Australia","Grapevine leafroll-associated virus 1","Viruses",47985
"11171","Deom,C.M.","Naidu,R.A.",1999,"Submitted (19-OCT-1999) Plant Pathology, University of Georgia,	Plant Sciences Building, Athens, GA 30602-7274, USA","Groundnut rosette assistor virus","Viruses",33761
"2746","Deom,C.M.","Chiyembekeza,A.J.",1999,"Submitted (19-OCT-1999) Plant Pathology, University of Georgia,	Plant Sciences Building, Athens, GA 30602-7274, USA","Groundnut rosette assistor virus","Viruses",33761
"3479","Deom,C.M.","Ntare,B.R.",1999,"Submitted (19-OCT-1999) Plant Pathology, University of Georgia,	Plant Sciences Building, Athens, GA 30602-7274, USA","Groundnut rosette assistor virus","Viruses",33761
"4429","Deom,C.M.","Subrahmanyam,P.",1999,"Submitted (19-OCT-1999) Plant Pathology, University of Georgia,	Plant Sciences Building, Athens, GA 30602-7274, USA","Groundnut rosette assistor virus","Viruses",33761
"145675","Naidu,R.A.","Chiyembekeza,A.J.",1999,"Submitted (19-OCT-1999) Plant Pathology, University of Georgia,	Plant Sciences Building, Athens, GA 30602-7274, USA","Groundnut rosette assistor virus","Viruses",33761
"146469","Naidu,R.A.","Ntare,B.R.",1999,"Submitted (19-OCT-1999) Plant Pathology, University of Georgia,	Plant Sciences Building, Athens, GA 30602-7274, USA","Groundnut rosette assistor virus","Viruses",33761
"147317","Naidu,R.A.","Subrahmanyam,P.",1999,"Submitted (19-OCT-1999) Plant Pathology, University of Georgia,	Plant Sciences Building, Athens, GA 30602-7274, USA","Groundnut rosette assistor virus","Viruses",33761
"288469","Chiyembekeza,A.J.","Ntare,B.R.",1999,"Submitted (19-OCT-1999) Plant Pathology, University of Georgia,	Plant Sciences Building, Athens, GA 30602-7274, USA","Groundnut rosette assistor virus","Viruses",33761
"289317","Chiyembekeza,A.J.","Subrahmanyam,P.",1999,"Submitted (19-OCT-1999) Plant Pathology, University of Georgia,	Plant Sciences Building, Athens, GA 30602-7274, USA","Groundnut rosette assistor virus","Viruses",33761
"430317","Ntare,B.R.","Subrahmanyam,P.",1999,"Submitted (19-OCT-1999) Plant Pathology, University of Georgia,	Plant Sciences Building, Athens, GA 30602-7274, USA","Groundnut rosette assistor virus","Viruses",33761
"11172","Vinje,J.","Koopmans,M.P.G.",1999,"Submitted (18-OCT-1999) Research Laboratory for Infectious	Diseases, RIVM, Antonie van Leeuwenhoeklaan 9, Bilthoven 3721 MA,	The Netherlands","Human norovirus - Alphatron","Viruses",106516
"11173","Desiere,F.","Pridmore,R.D.",1999,"Submitted (18-OCT-1999) Bioscience, Nestle Research Center, P.O.	Box 44, Lausanne 26 1000, Switzerland","Lactobacillus prophage Lj928","Viruses",139872
"2747","Desiere,F.","Brussow,H.",1999,"Submitted (18-OCT-1999) Bioscience, Nestle Research Center, P.O.	Box 44, Lausanne 26 1000, Switzerland","Lactobacillus prophage Lj928","Viruses",139872
"145676","Pridmore,R.D.","Brussow,H.",1999,"Submitted (18-OCT-1999) Bioscience, Nestle Research Center, P.O.	Box 44, Lausanne 26 1000, Switzerland","Lactobacillus prophage Lj928","Viruses",139872
"11174","Lacoste,V.","Judde,J.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"2748","Lacoste,V.","Briere,G.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"3480","Lacoste,V.","Tuiliez,J.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"4430","Lacoste,V.","Garin,M.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"5244","Lacoste,V.","Morvan,B.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"6158","Lacoste,V.","Couppie,J.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"7187","Lacoste,V.","Clyti,P.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"898","Lacoste,V.","Forteza Vila,E.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"958","Lacoste,V.","Delmar,J.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"1040","Lacoste,V.","Mauclere,A.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"11175","Lacoste,V.","Gessain,P.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"145677","Judde,J.","Briere,G.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"146470","Judde,J.","Tuiliez,J.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"147318","Judde,J.","Garin,M.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"148221","Judde,J.","Morvan,B.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"149158","Judde,J.","Couppie,J.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"150109","Judde,J.","Clyti,P.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"15178","Judde,J.","Forteza Vila,E.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"15259","Judde,J.","Delmar,J.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"15360","Judde,J.","Mauclere,A.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"15430","Judde,J.","Gessain,P.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"288470","Briere,G.","Tuiliez,J.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"289318","Briere,G.","Garin,M.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"290221","Briere,G.","Morvan,B.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"291158","Briere,G.","Couppie,J.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"292109","Briere,G.","Clyti,P.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"29377","Briere,G.","Forteza Vila,E.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"29462","Briere,G.","Delmar,J.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"29540","Briere,G.","Mauclere,A.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"29625","Briere,G.","Gessain,P.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"430318","Tuiliez,J.","Garin,M.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"431221","Tuiliez,J.","Morvan,B.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"432158","Tuiliez,J.","Couppie,J.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"433109","Tuiliez,J.","Clyti,P.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"43477","Tuiliez,J.","Forteza Vila,E.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"43558","Tuiliez,J.","Delmar,J.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"43640","Tuiliez,J.","Mauclere,A.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"43725","Tuiliez,J.","Gessain,P.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"571221","Garin,M.","Morvan,B.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"572158","Garin,M.","Couppie,J.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"573109","Garin,M.","Clyti,P.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"57477","Garin,M.","Forteza Vila,E.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"57558","Garin,M.","Delmar,J.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"57640","Garin,M.","Mauclere,A.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"57725","Garin,M.","Gessain,P.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"711158","Morvan,B.","Couppie,J.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"712109","Morvan,B.","Clyti,P.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"71377","Morvan,B.","Forteza Vila,E.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"71458","Morvan,B.","Delmar,J.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"71540","Morvan,B.","Mauclere,A.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"71625","Morvan,B.","Gessain,P.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"850109","Couppie,J.","Clyti,P.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"85177","Couppie,J.","Forteza Vila,E.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"85258","Couppie,J.","Delmar,J.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"85340","Couppie,J.","Mauclere,A.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"85425","Couppie,J.","Gessain,P.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"98877","Clyti,P.","Forteza Vila,E.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"98958","Clyti,P.","Delmar,J.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"99040","Clyti,P.","Mauclere,A.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"99125","Clyti,P.","Gessain,P.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"112558","Forteza Vila,E.","Delmar,J.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"112641","Forteza Vila,E.","Mauclere,A.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"112726","Forteza Vila,E.","Gessain,P.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"126140","Delmar,J.","Mauclere,A.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"126225","Delmar,J.","Gessain,P.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"139625","Mauclere,A.","Gessain,P.",1999,"Submitted (19-OCT-1999) SIDA et Retrovirus, Institut Pasteur,	25/28, rue du Dr. Roux, Paris Cedex 15 75724, France","Human gammaherpesvirus 8","Viruses",37296
"11176","Scherret,J.H.","Poidinger,M.",1999,"Submitted (20-OCT-1999) Department of Microbiology and	Parasitology, University of Queensland, St Lucia, Brisbane, QLD	4072, Australia","Kunjin virus","Viruses",11077
"2749","Scherret,J.H.","Hall,R.A.",1999,"Submitted (20-OCT-1999) Department of Microbiology and	Parasitology, University of Queensland, St Lucia, Brisbane, QLD	4072, Australia","Kunjin virus","Viruses",11077
"3481","Scherret,J.H.","Broom,A.",1999,"Submitted (20-OCT-1999) Department of Microbiology and	Parasitology, University of Queensland, St Lucia, Brisbane, QLD	4072, Australia","Kunjin virus","Viruses",11077
"4435","Scherret,J.H.","Deubel,V.",1999,"Submitted (20-OCT-1999) Department of Microbiology and	Parasitology, University of Queensland, St Lucia, Brisbane, QLD	4072, Australia","Kunjin virus","Viruses",11077
"5245","Scherret,J.H.","Mackenzie,J.S.",1999,"Submitted (20-OCT-1999) Department of Microbiology and	Parasitology, University of Queensland, St Lucia, Brisbane, QLD	4072, Australia","Kunjin virus","Viruses",11077
"145678","Poidinger,M.","Hall,R.A.",1999,"Submitted (20-OCT-1999) Department of Microbiology and	Parasitology, University of Queensland, St Lucia, Brisbane, QLD	4072, Australia","Kunjin virus","Viruses",11077
"146471","Poidinger,M.","Broom,A.",1999,"Submitted (20-OCT-1999) Department of Microbiology and	Parasitology, University of Queensland, St Lucia, Brisbane, QLD	4072, Australia","Kunjin virus","Viruses",11077
"147319","Poidinger,M.","Deubel,V.",1999,"Submitted (20-OCT-1999) Department of Microbiology and	Parasitology, University of Queensland, St Lucia, Brisbane, QLD	4072, Australia","Kunjin virus","Viruses",11077
"148222","Poidinger,M.","Mackenzie,J.S.",1999,"Submitted (20-OCT-1999) Department of Microbiology and	Parasitology, University of Queensland, St Lucia, Brisbane, QLD	4072, Australia","Kunjin virus","Viruses",11077
"288471","Hall,R.A.","Broom,A.",1999,"Submitted (20-OCT-1999) Department of Microbiology and	Parasitology, University of Queensland, St Lucia, Brisbane, QLD	4072, Australia","Kunjin virus","Viruses",11077
"289319","Hall,R.A.","Deubel,V.",1999,"Submitted (20-OCT-1999) Department of Microbiology and	Parasitology, University of Queensland, St Lucia, Brisbane, QLD	4072, Australia","Kunjin virus","Viruses",11077
"290222","Hall,R.A.","Mackenzie,J.S.",1999,"Submitted (20-OCT-1999) Department of Microbiology and	Parasitology, University of Queensland, St Lucia, Brisbane, QLD	4072, Australia","Kunjin virus","Viruses",11077
"430319","Broom,A.","Deubel,V.",1999,"Submitted (20-OCT-1999) Department of Microbiology and	Parasitology, University of Queensland, St Lucia, Brisbane, QLD	4072, Australia","Kunjin virus","Viruses",11077
"431222","Broom,A.","Mackenzie,J.S.",1999,"Submitted (20-OCT-1999) Department of Microbiology and	Parasitology, University of Queensland, St Lucia, Brisbane, QLD	4072, Australia","Kunjin virus","Viruses",11077
"571222","Deubel,V.","Mackenzie,J.S.",1999,"Submitted (20-OCT-1999) Department of Microbiology and	Parasitology, University of Queensland, St Lucia, Brisbane, QLD	4072, Australia","Kunjin virus","Viruses",11077
"11177","Scherret,J.H.","Poidinger,M.",1999,"Submitted (20-OCT-1999) Department of Microbiology and	Parasitology, University of Queensland, St Lucia, Brisbane, QLD	4072, Australia","West Nile virus","Viruses",11082
"2750","Scherret,J.H.","Broom,A.",1999,"Submitted (20-OCT-1999) Department of Microbiology and	Parasitology, University of Queensland, St Lucia, Brisbane, QLD	4072, Australia","West Nile virus","Viruses",11082
"3482","Scherret,J.H.","Deubel,V.",1999,"Submitted (20-OCT-1999) Department of Microbiology and	Parasitology, University of Queensland, St Lucia, Brisbane, QLD	4072, Australia","West Nile virus","Viruses",11082
"4436","Scherret,J.H.","Hall,R.A.",1999,"Submitted (20-OCT-1999) Department of Microbiology and	Parasitology, University of Queensland, St Lucia, Brisbane, QLD	4072, Australia","West Nile virus","Viruses",11082
"5246","Scherret,J.H.","Mackenzie,J.S.",1999,"Submitted (20-OCT-1999) Department of Microbiology and	Parasitology, University of Queensland, St Lucia, Brisbane, QLD	4072, Australia","West Nile virus","Viruses",11082
"145679","Poidinger,M.","Broom,A.",1999,"Submitted (20-OCT-1999) Department of Microbiology and	Parasitology, University of Queensland, St Lucia, Brisbane, QLD	4072, Australia","West Nile virus","Viruses",11082
"146472","Poidinger,M.","Deubel,V.",1999,"Submitted (20-OCT-1999) Department of Microbiology and	Parasitology, University of Queensland, St Lucia, Brisbane, QLD	4072, Australia","West Nile virus","Viruses",11082
"147320","Poidinger,M.","Hall,R.A.",1999,"Submitted (20-OCT-1999) Department of Microbiology and	Parasitology, University of Queensland, St Lucia, Brisbane, QLD	4072, Australia","West Nile virus","Viruses",11082
"148223","Poidinger,M.","Mackenzie,J.S.",1999,"Submitted (20-OCT-1999) Department of Microbiology and	Parasitology, University of Queensland, St Lucia, Brisbane, QLD	4072, Australia","West Nile virus","Viruses",11082
